candidate_id,feature_set_name,configuration_name,threshold,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,average_precision,log_loss,brier_score,true_negative,false_positive,false_negative,true_positive,selected_for_candidate
core_raw__candidate_01,core_raw,shallow_regularized,0.4,0.6428571428571429,0.6428571428571428,0.6,0.8571428571428571,0.7058823529411765,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,18,24,6,36,False
core_raw__candidate_01,core_raw,shallow_regularized,0.425,0.6666666666666666,0.6666666666666667,0.625,0.8333333333333334,0.7142857142857143,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,21,21,7,35,False
core_raw__candidate_01,core_raw,shallow_regularized,0.45,0.6785714285714286,0.6785714285714286,0.6470588235294118,0.7857142857142857,0.7096774193548387,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,24,18,9,33,False
core_raw__candidate_01,core_raw,shallow_regularized,0.475,0.6666666666666666,0.6666666666666667,0.6458333333333334,0.7380952380952381,0.6888888888888889,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,25,17,11,31,False
core_raw__candidate_01,core_raw,shallow_regularized,0.5,0.6666666666666666,0.6666666666666667,0.6521739130434783,0.7142857142857143,0.6818181818181818,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,26,16,12,30,False
core_raw__candidate_01,core_raw,shallow_regularized,0.525,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,26,16,16,26,False
core_raw__candidate_01,core_raw,shallow_regularized,0.55,0.6190476190476191,0.6190476190476191,0.625,0.5952380952380952,0.6097560975609756,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,27,15,17,25,False
core_raw__candidate_01,core_raw,shallow_regularized,0.575,0.6547619047619048,0.6547619047619048,0.6756756756756757,0.5952380952380952,0.6329113924050633,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,30,12,17,25,False
core_raw__candidate_01,core_raw,shallow_regularized,0.6,0.6190476190476191,0.6190476190476191,0.6470588235294118,0.5238095238095238,0.5789473684210527,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,30,12,20,22,False
core_raw__candidate_01,core_raw,shallow_regularized,0.625,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.47619047619047616,0.5555555555555556,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,32,10,22,20,False
core_raw__candidate_01,core_raw,shallow_regularized,0.65,0.6071428571428571,0.6071428571428571,0.6551724137931034,0.4523809523809524,0.5352112676056338,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,32,10,23,19,False
core_raw__candidate_01,core_raw,shallow_regularized,0.675,0.5952380952380952,0.5952380952380952,0.6428571428571429,0.42857142857142855,0.5142857142857142,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,32,10,24,18,False
core_raw__candidate_01,core_raw,shallow_regularized,0.7,0.6071428571428571,0.6071428571428571,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,33,9,24,18,False
core_raw__candidate_01,core_raw,shallow_regularized,0.725,0.6071428571428571,0.6071428571428572,0.7647058823529411,0.30952380952380953,0.4406779661016949,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,38,4,29,13,False
core_raw__candidate_01,core_raw,shallow_regularized,0.75,0.5357142857142857,0.5357142857142857,0.7142857142857143,0.11904761904761904,0.20408163265306123,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,40,2,37,5,False
core_raw__candidate_01,core_raw,shallow_regularized,0.775,0.5238095238095238,0.5238095238095238,0.75,0.07142857142857142,0.13043478260869565,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,41,1,39,3,False
core_raw__candidate_01,core_raw,shallow_regularized,0.8,0.4880952380952381,0.4880952380952381,0.0,0.0,0.0,0.7159863945578231,0.6676158147918607,0.624939299159865,0.21789024407480814,41,1,42,0,False
core_raw__candidate_02,core_raw,medium_regularized,0.2,0.5476190476190477,0.5476190476190476,0.5256410256410257,0.9761904761904762,0.6833333333333333,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,5,37,1,41,False
core_raw__candidate_02,core_raw,medium_regularized,0.225,0.5833333333333334,0.5833333333333333,0.5466666666666666,0.9761904761904762,0.7008547008547008,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,8,34,1,41,False
core_raw__candidate_02,core_raw,medium_regularized,0.25,0.5952380952380952,0.5952380952380952,0.5540540540540541,0.9761904761904762,0.7068965517241379,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,9,33,1,41,False
core_raw__candidate_02,core_raw,medium_regularized,0.275,0.5952380952380952,0.5952380952380952,0.5555555555555556,0.9523809523809523,0.7017543859649122,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,10,32,2,40,False
core_raw__candidate_02,core_raw,medium_regularized,0.3,0.5952380952380952,0.5952380952380952,0.5555555555555556,0.9523809523809523,0.7017543859649122,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,10,32,2,40,False
core_raw__candidate_02,core_raw,medium_regularized,0.325,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.9523809523809523,0.7142857142857143,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,12,30,2,40,False
core_raw__candidate_02,core_raw,medium_regularized,0.35,0.6428571428571429,0.6428571428571429,0.5909090909090909,0.9285714285714286,0.7222222222222222,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,15,27,3,39,False
core_raw__candidate_02,core_raw,medium_regularized,0.375,0.6428571428571429,0.6428571428571428,0.5967741935483871,0.8809523809523809,0.7115384615384616,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,17,25,5,37,False
core_raw__candidate_02,core_raw,medium_regularized,0.4,0.6785714285714286,0.6785714285714286,0.6271186440677966,0.8809523809523809,0.7326732673267327,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,20,22,5,37,True
core_raw__candidate_02,core_raw,medium_regularized,0.425,0.6547619047619048,0.6547619047619048,0.6181818181818182,0.8095238095238095,0.7010309278350515,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,21,21,8,34,False
core_raw__candidate_02,core_raw,medium_regularized,0.45,0.6785714285714286,0.6785714285714286,0.6470588235294118,0.7857142857142857,0.7096774193548387,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,24,18,9,33,False
core_raw__candidate_02,core_raw,medium_regularized,0.475,0.7023809523809523,0.7023809523809523,0.673469387755102,0.7857142857142857,0.7252747252747253,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,26,16,9,33,False
core_raw__candidate_02,core_raw,medium_regularized,0.5,0.6904761904761905,0.6904761904761905,0.6666666666666666,0.7619047619047619,0.7111111111111111,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,26,16,10,32,False
core_raw__candidate_02,core_raw,medium_regularized,0.525,0.6666666666666666,0.6666666666666667,0.6521739130434783,0.7142857142857143,0.6818181818181818,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,26,16,12,30,False
core_raw__candidate_02,core_raw,medium_regularized,0.55,0.6547619047619048,0.6547619047619048,0.6511627906976745,0.6666666666666666,0.6588235294117647,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,27,15,14,28,False
core_raw__candidate_02,core_raw,medium_regularized,0.575,0.6428571428571429,0.6428571428571428,0.6578947368421053,0.5952380952380952,0.625,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,29,13,17,25,False
core_raw__candidate_02,core_raw,medium_regularized,0.6,0.6428571428571429,0.6428571428571428,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,30,12,18,24,False
core_raw__candidate_02,core_raw,medium_regularized,0.625,0.6428571428571429,0.6428571428571429,0.6764705882352942,0.5476190476190477,0.6052631578947368,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,31,11,19,23,False
core_raw__candidate_02,core_raw,medium_regularized,0.65,0.6428571428571429,0.6428571428571429,0.6764705882352942,0.5476190476190477,0.6052631578947368,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,31,11,19,23,False
core_raw__candidate_02,core_raw,medium_regularized,0.675,0.6071428571428571,0.6071428571428571,0.6551724137931034,0.4523809523809524,0.5352112676056338,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,32,10,23,19,False
core_raw__candidate_02,core_raw,medium_regularized,0.7,0.6071428571428571,0.6071428571428571,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,33,9,24,18,False
core_raw__candidate_02,core_raw,medium_regularized,0.725,0.6190476190476191,0.6190476190476191,0.7272727272727273,0.38095238095238093,0.5,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,36,6,26,16,False
core_raw__candidate_02,core_raw,medium_regularized,0.75,0.6071428571428571,0.6071428571428571,0.7368421052631579,0.3333333333333333,0.45901639344262296,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,37,5,28,14,False
core_raw__candidate_02,core_raw,medium_regularized,0.775,0.5833333333333334,0.5833333333333334,0.7333333333333333,0.2619047619047619,0.38596491228070173,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,38,4,31,11,False
core_raw__candidate_02,core_raw,medium_regularized,0.8,0.5357142857142857,0.5357142857142857,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.7210884353741497,0.6710175684396467,0.6181606882787662,0.21366788577709558,39,3,36,6,False
core_raw__candidate_03,core_raw,medium_wider_features,0.2,0.5952380952380952,0.5952380952380952,0.5540540540540541,0.9761904761904762,0.7068965517241379,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,9,33,1,41,False
core_raw__candidate_03,core_raw,medium_wider_features,0.225,0.5833333333333334,0.5833333333333333,0.547945205479452,0.9523809523809523,0.6956521739130435,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,9,33,2,40,False
core_raw__candidate_03,core_raw,medium_wider_features,0.25,0.5952380952380952,0.5952380952380952,0.5555555555555556,0.9523809523809523,0.7017543859649122,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,10,32,2,40,False
core_raw__candidate_03,core_raw,medium_wider_features,0.275,0.6190476190476191,0.6190476190476191,0.5735294117647058,0.9285714285714286,0.7090909090909091,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,13,29,3,39,False
core_raw__candidate_03,core_raw,medium_wider_features,0.3,0.6309523809523809,0.6309523809523809,0.582089552238806,0.9285714285714286,0.7155963302752294,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,14,28,3,39,False
core_raw__candidate_03,core_raw,medium_wider_features,0.325,0.6428571428571429,0.6428571428571428,0.59375,0.9047619047619048,0.7169811320754716,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,16,26,4,38,False
core_raw__candidate_03,core_raw,medium_wider_features,0.35,0.6309523809523809,0.6309523809523809,0.5901639344262295,0.8571428571428571,0.6990291262135923,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,17,25,6,36,False
core_raw__candidate_03,core_raw,medium_wider_features,0.375,0.6666666666666666,0.6666666666666666,0.6206896551724138,0.8571428571428571,0.72,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,20,22,6,36,False
core_raw__candidate_03,core_raw,medium_wider_features,0.4,0.6904761904761905,0.6904761904761905,0.6428571428571429,0.8571428571428571,0.7346938775510204,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,22,20,6,36,True
core_raw__candidate_03,core_raw,medium_wider_features,0.425,0.6785714285714286,0.6785714285714286,0.6415094339622641,0.8095238095238095,0.7157894736842105,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,23,19,8,34,False
core_raw__candidate_03,core_raw,medium_wider_features,0.45,0.6904761904761905,0.6904761904761905,0.6538461538461539,0.8095238095238095,0.723404255319149,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,24,18,8,34,False
core_raw__candidate_03,core_raw,medium_wider_features,0.475,0.6666666666666666,0.6666666666666667,0.6458333333333334,0.7380952380952381,0.6888888888888889,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,25,17,11,31,False
core_raw__candidate_03,core_raw,medium_wider_features,0.5,0.6547619047619048,0.6547619047619048,0.6444444444444445,0.6904761904761905,0.6666666666666666,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,26,16,13,29,False
core_raw__candidate_03,core_raw,medium_wider_features,0.525,0.6309523809523809,0.6309523809523809,0.627906976744186,0.6428571428571429,0.6352941176470588,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,26,16,15,27,False
core_raw__candidate_03,core_raw,medium_wider_features,0.55,0.6428571428571429,0.6428571428571428,0.65,0.6190476190476191,0.6341463414634146,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,28,14,16,26,False
core_raw__candidate_03,core_raw,medium_wider_features,0.575,0.6309523809523809,0.6309523809523809,0.6486486486486487,0.5714285714285714,0.6075949367088608,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,29,13,18,24,False
core_raw__candidate_03,core_raw,medium_wider_features,0.6,0.6547619047619048,0.6547619047619048,0.6857142857142857,0.5714285714285714,0.6233766233766234,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,31,11,18,24,False
core_raw__candidate_03,core_raw,medium_wider_features,0.625,0.6547619047619048,0.6547619047619048,0.6857142857142857,0.5714285714285714,0.6233766233766234,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,31,11,18,24,False
core_raw__candidate_03,core_raw,medium_wider_features,0.65,0.6547619047619048,0.6547619047619048,0.6857142857142857,0.5714285714285714,0.6233766233766234,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,31,11,18,24,False
core_raw__candidate_03,core_raw,medium_wider_features,0.675,0.7023809523809523,0.7023809523809523,0.7931034482758621,0.5476190476190477,0.647887323943662,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,36,6,19,23,False
core_raw__candidate_03,core_raw,medium_wider_features,0.7,0.6190476190476191,0.6190476190476191,0.7272727272727273,0.38095238095238093,0.5,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,36,6,26,16,False
core_raw__candidate_03,core_raw,medium_wider_features,0.725,0.6190476190476191,0.6190476190476191,0.7272727272727273,0.38095238095238093,0.5,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,36,6,26,16,False
core_raw__candidate_03,core_raw,medium_wider_features,0.75,0.5714285714285714,0.5714285714285714,0.6875,0.2619047619047619,0.3793103448275862,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,37,5,31,11,False
core_raw__candidate_03,core_raw,medium_wider_features,0.775,0.5833333333333334,0.5833333333333334,0.7692307692307693,0.23809523809523808,0.36363636363636365,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,39,3,32,10,False
core_raw__candidate_03,core_raw,medium_wider_features,0.8,0.5595238095238095,0.5595238095238095,0.7272727272727273,0.19047619047619047,0.3018867924528302,0.7307256235827665,0.7287681208315626,0.612367265482392,0.2120672437423757,39,3,34,8,False
core_raw__candidate_04,core_raw,deep_regularized,0.2,0.5476190476190477,0.5476190476190476,0.5256410256410257,0.9761904761904762,0.6833333333333333,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,5,37,1,41,False
core_raw__candidate_04,core_raw,deep_regularized,0.225,0.5833333333333334,0.5833333333333333,0.5466666666666666,0.9761904761904762,0.7008547008547008,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,8,34,1,41,False
core_raw__candidate_04,core_raw,deep_regularized,0.25,0.5952380952380952,0.5952380952380952,0.5540540540540541,0.9761904761904762,0.7068965517241379,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,9,33,1,41,False
core_raw__candidate_04,core_raw,deep_regularized,0.275,0.5952380952380952,0.5952380952380952,0.5555555555555556,0.9523809523809523,0.7017543859649122,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,10,32,2,40,False
core_raw__candidate_04,core_raw,deep_regularized,0.3,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.9523809523809523,0.7142857142857143,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,12,30,2,40,False
core_raw__candidate_04,core_raw,deep_regularized,0.325,0.6428571428571429,0.6428571428571428,0.5882352941176471,0.9523809523809523,0.7272727272727273,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,14,28,2,40,True
core_raw__candidate_04,core_raw,deep_regularized,0.35,0.6547619047619048,0.6547619047619048,0.6031746031746031,0.9047619047619048,0.7238095238095238,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,17,25,4,38,False
core_raw__candidate_04,core_raw,deep_regularized,0.375,0.6428571428571429,0.6428571428571428,0.5967741935483871,0.8809523809523809,0.7115384615384616,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,17,25,5,37,False
core_raw__candidate_04,core_raw,deep_regularized,0.4,0.6666666666666666,0.6666666666666666,0.6206896551724138,0.8571428571428571,0.72,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,20,22,6,36,False
core_raw__candidate_04,core_raw,deep_regularized,0.425,0.6666666666666666,0.6666666666666667,0.6296296296296297,0.8095238095238095,0.7083333333333334,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,22,20,8,34,False
core_raw__candidate_04,core_raw,deep_regularized,0.45,0.6785714285714286,0.6785714285714286,0.6470588235294118,0.7857142857142857,0.7096774193548387,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,24,18,9,33,False
core_raw__candidate_04,core_raw,deep_regularized,0.475,0.7023809523809523,0.7023809523809523,0.673469387755102,0.7857142857142857,0.7252747252747253,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,26,16,9,33,False
core_raw__candidate_04,core_raw,deep_regularized,0.5,0.6904761904761905,0.6904761904761905,0.6666666666666666,0.7619047619047619,0.7111111111111111,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,26,16,10,32,False
core_raw__candidate_04,core_raw,deep_regularized,0.525,0.6785714285714286,0.6785714285714286,0.6595744680851063,0.7380952380952381,0.6966292134831461,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,26,16,11,31,False
core_raw__candidate_04,core_raw,deep_regularized,0.55,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,27,15,15,27,False
core_raw__candidate_04,core_raw,deep_regularized,0.575,0.6190476190476191,0.6190476190476191,0.631578947368421,0.5714285714285714,0.6,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,28,14,18,24,False
core_raw__candidate_04,core_raw,deep_regularized,0.6,0.6190476190476191,0.6190476190476191,0.6388888888888888,0.5476190476190477,0.5897435897435898,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,29,13,19,23,False
core_raw__candidate_04,core_raw,deep_regularized,0.625,0.6428571428571429,0.6428571428571429,0.6764705882352942,0.5476190476190477,0.6052631578947368,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,31,11,19,23,False
core_raw__candidate_04,core_raw,deep_regularized,0.65,0.6428571428571429,0.6428571428571429,0.6764705882352942,0.5476190476190477,0.6052631578947368,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,31,11,19,23,False
core_raw__candidate_04,core_raw,deep_regularized,0.675,0.6190476190476191,0.6190476190476191,0.65625,0.5,0.5675675675675675,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,31,11,21,21,False
core_raw__candidate_04,core_raw,deep_regularized,0.7,0.5952380952380952,0.5952380952380952,0.6666666666666666,0.38095238095238093,0.48484848484848486,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,34,8,26,16,False
core_raw__candidate_04,core_raw,deep_regularized,0.725,0.6071428571428571,0.6071428571428571,0.7142857142857143,0.35714285714285715,0.47619047619047616,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,36,6,27,15,False
core_raw__candidate_04,core_raw,deep_regularized,0.75,0.6190476190476191,0.6190476190476191,0.7777777777777778,0.3333333333333333,0.4666666666666667,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,38,4,28,14,False
core_raw__candidate_04,core_raw,deep_regularized,0.775,0.5952380952380952,0.5952380952380952,0.75,0.2857142857142857,0.41379310344827586,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,38,4,30,12,False
core_raw__candidate_04,core_raw,deep_regularized,0.8,0.5714285714285714,0.5714285714285714,0.8,0.19047619047619047,0.3076923076923077,0.7193877551020408,0.6736245600484074,0.6148964009473842,0.21267991514196838,40,2,34,8,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.2,0.5476190476190477,0.5476190476190476,0.5256410256410257,0.9761904761904762,0.6833333333333333,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,5,37,1,41,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.225,0.5714285714285714,0.5714285714285714,0.5394736842105263,0.9761904761904762,0.6949152542372882,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,7,35,1,41,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.25,0.5952380952380952,0.5952380952380952,0.5540540540540541,0.9761904761904762,0.7068965517241379,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,9,33,1,41,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.275,0.6071428571428571,0.6071428571428571,0.5616438356164384,0.9761904761904762,0.7130434782608696,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,10,32,1,41,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.3,0.6071428571428571,0.6071428571428571,0.5633802816901409,0.9523809523809523,0.7079646017699115,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,11,31,2,40,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.325,0.6309523809523809,0.6309523809523809,0.5797101449275363,0.9523809523809523,0.7207207207207207,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,13,29,2,40,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.35,0.6309523809523809,0.6309523809523809,0.5873015873015873,0.8809523809523809,0.7047619047619048,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,16,26,5,37,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.375,0.6547619047619048,0.6547619047619048,0.6065573770491803,0.8809523809523809,0.7184466019417476,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,18,24,5,37,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.4,0.6666666666666666,0.6666666666666666,0.6206896551724138,0.8571428571428571,0.72,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,20,22,6,36,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.425,0.6547619047619048,0.6547619047619048,0.6181818181818182,0.8095238095238095,0.7010309278350515,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,21,21,8,34,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.45,0.6666666666666666,0.6666666666666667,0.6296296296296297,0.8095238095238095,0.7083333333333334,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,22,20,8,34,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.475,0.7023809523809523,0.7023809523809523,0.673469387755102,0.7857142857142857,0.7252747252747253,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,26,16,9,33,True
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.5,0.6904761904761905,0.6904761904761905,0.6666666666666666,0.7619047619047619,0.7111111111111111,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,26,16,10,32,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.525,0.6547619047619048,0.6547619047619048,0.6444444444444445,0.6904761904761905,0.6666666666666666,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,26,16,13,29,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.55,0.6190476190476191,0.6190476190476191,0.625,0.5952380952380952,0.6097560975609756,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,27,15,17,25,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.575,0.6309523809523809,0.6309523809523809,0.6410256410256411,0.5952380952380952,0.6172839506172839,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,28,14,17,25,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.6,0.6309523809523809,0.6309523809523809,0.6571428571428571,0.5476190476190477,0.5974025974025974,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,30,12,19,23,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.625,0.6428571428571429,0.6428571428571429,0.6764705882352942,0.5476190476190477,0.6052631578947368,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,31,11,19,23,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.65,0.6309523809523809,0.6309523809523809,0.6666666666666666,0.5238095238095238,0.5866666666666667,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,31,11,20,22,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.675,0.5833333333333334,0.5833333333333334,0.6206896551724138,0.42857142857142855,0.5070422535211268,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,31,11,24,18,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.7,0.5952380952380952,0.5952380952380952,0.6428571428571429,0.42857142857142855,0.5142857142857142,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,32,10,24,18,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.725,0.6309523809523809,0.6309523809523809,0.7619047619047619,0.38095238095238093,0.5079365079365079,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,37,5,26,16,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.75,0.6071428571428571,0.6071428571428572,0.7647058823529411,0.30952380952380953,0.4406779661016949,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,38,4,29,13,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.775,0.5714285714285714,0.5714285714285714,0.8,0.19047619047619047,0.3076923076923077,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,40,2,34,8,False
core_raw__candidate_05,core_raw,unlimited_leaf_regularized,0.8,0.5476190476190477,0.5476190476190476,0.75,0.14285714285714285,0.24,0.7188208616780045,0.6818228169891041,0.6193062184428949,0.21508594447440973,40,2,36,6,False
