file_path,file_name,status,row_count,column_count,columns,pr_number_columns,contains_pr_number,duplicate_row_count,file_size_bytes
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\processed\pallets_flask_pr_pilot.csv,pallets_flask_pr_pilot.csv,loaded,10,64,"['repository', 'pr_number', 'title', 'body', 'author_login', 'author_association', 'state', 'draft', 'locked', 'base_branch', 'head_branch', 'head_sha', 'created_at', 'updated_at', 'closed_at', 'merged_at', 'was_merged', 'mergeable_state', 'additions', 'deletions', 'total_changes', 'changed_files', 'commit_count', 'issue_comment_count', 'review_comment_count', 'label_count', 'labels', 'requested_reviewer_count', 'requested_reviewers', 'title_length', 'body_length', 'body_word_count', 'html_url', 'file_records_returned', 'test_files_changed', 'documentation_files_changed', 'configuration_files_changed', 'security_sensitive_files_changed', 'files_added', 'files_modified', 'files_removed', 'files_renamed', 'has_test_changes', 'has_documentation_changes', 'has_configuration_changes', 'has_security_sensitive_changes', 'review_count', 'unique_reviewer_count', 'approved_review_count', 'changes_requested_count', 'commented_review_count', 'dismissed_review_count', 'first_review_at', 'first_review_hours', 'ci_check_count', 'ci_success_count', 'ci_failure_count', 'ci_cancelled_count', 'ci_neutral_count', 'ci_skipped_count', 'ci_other_count', 'ci_has_failure', 'resolution_hours', 'merge_hours']",['pr_number'],True,0.0,8847
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\processed\pallets_flask_pr_sample.csv,pallets_flask_pr_sample.csv,loaded,10,16,"['repository', 'pr_number', 'title', 'author_login', 'state', 'draft', 'created_at', 'updated_at', 'closed_at', 'merged_at', 'base_branch', 'head_branch', 'html_url', 'was_merged', 'resolution_hours', 'merge_hours']",['pr_number'],True,0.0,2750
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\processed\pallets_flask_time_matched_600_detailed.csv,pallets_flask_time_matched_600_detailed.csv,loaded,600,49,"['repository', 'pr_number', 'title', 'body', 'html_url', 'author_login', 'author_association', 'state', 'draft', 'base_branch', 'head_branch', 'created_at', 'updated_at', 'closed_at', 'merged_at', 'was_merged', 'resolution_hours', 'merge_hours', 'additions', 'deletions', 'total_changes', 'changed_files', 'commit_count', 'title_length', 'body_length', 'body_word_count', 'labels', 'label_count', 'requested_reviewers', 'requested_reviewer_count', 'file_records_returned', 'test_files_changed', 'documentation_files_changed', 'configuration_files_changed', 'security_sensitive_files_changed', 'files_added', 'files_modified', 'files_removed', 'files_renamed', 'has_test_changes', 'has_documentation_changes', 'has_configuration_changes', 'has_security_sensitive_changes', 'expected_outcome', 'period', 'period_start_date', 'period_end_date', 'actual_outcome', 'outcome_matches_selection']",['pr_number'],True,0.0,1203226
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\raw\pallets_flask_changed_files.csv,pallets_flask_changed_files.csv,loaded,6,18,"['repository', 'pr_number', 'file_path', 'file_status', 'additions', 'deletions', 'total_changes', 'previous_file_path', 'raw_url', 'blob_url', 'patch_available', 'file_extension', 'file_category', 'is_test_file', 'is_documentation_file', 'is_configuration_file', 'is_security_sensitive_file', 'is_generated_file']",['pr_number'],True,0.0,2125
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\raw\pallets_flask_changed_files.parquet,pallets_flask_changed_files.parquet,loaded,6,18,"['repository', 'pr_number', 'file_path', 'file_status', 'additions', 'deletions', 'total_changes', 'previous_file_path', 'raw_url', 'blob_url', 'patch_available', 'file_extension', 'file_category', 'is_test_file', 'is_documentation_file', 'is_configuration_file', 'is_security_sensitive_file', 'is_generated_file']",['pr_number'],True,0.0,12005
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\raw\pallets_flask_closed_pr_summaries.csv,pallets_flask_closed_pr_summaries.csv,loaded,200,24,"['repository', 'pr_number', 'title', 'body', 'state', 'draft', 'author_login', 'author_association', 'created_at', 'updated_at', 'closed_at', 'merged_at', 'target_branch', 'source_branch', 'html_url', 'labels', 'was_merged', 'merge_target', 'outcome_label', 'additions', 'deletions', 'changed_files', 'commit_count', 'raw_data_available']",['pr_number'],True,0.0,189403
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\raw\pallets_flask_closed_pr_summaries.parquet,pallets_flask_closed_pr_summaries.parquet,loaded,200,24,"['repository', 'pr_number', 'title', 'body', 'state', 'draft', 'author_login', 'author_association', 'created_at', 'updated_at', 'closed_at', 'merged_at', 'target_branch', 'source_branch', 'html_url', 'labels', 'was_merged', 'merge_target', 'outcome_label', 'additions', 'deletions', 'changed_files', 'commit_count', 'raw_data_available']",['pr_number'],True,,94470
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\raw\pallets_flask_detailed_pull_requests.csv,pallets_flask_detailed_pull_requests.csv,loaded,5,36,"['repository', 'pr_number', 'title', 'body', 'state', 'draft', 'author_login', 'author_association', 'created_at', 'updated_at', 'closed_at', 'merged_at', 'target_branch', 'source_branch', 'html_url', 'labels', 'was_merged', 'merge_target', 'outcome_label', 'additions', 'deletions', 'changed_files', 'commit_count', 'raw_data_available', 'total_changes', 'changed_file_paths', 'test_file_count', 'documentation_file_count', 'configuration_file_count', 'security_sensitive_file_count', 'generated_file_count', 'has_test_changes', 'has_documentation_changes', 'has_configuration_changes', 'has_security_sensitive_changes', 'file_category_counts']",['pr_number'],True,0.0,4411
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\raw\pallets_flask_detailed_pull_requests.parquet,pallets_flask_detailed_pull_requests.parquet,loaded,5,36,"['repository', 'pr_number', 'title', 'body', 'state', 'draft', 'author_login', 'author_association', 'created_at', 'updated_at', 'closed_at', 'merged_at', 'target_branch', 'source_branch', 'html_url', 'labels', 'was_merged', 'merge_target', 'outcome_label', 'additions', 'deletions', 'changed_files', 'commit_count', 'raw_data_available', 'total_changes', 'changed_file_paths', 'test_file_count', 'documentation_file_count', 'configuration_file_count', 'security_sensitive_file_count', 'generated_file_count', 'has_test_changes', 'has_documentation_changes', 'has_configuration_changes', 'has_security_sensitive_changes', 'file_category_counts']",['pr_number'],True,,24326
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\raw\pallets_flask_outcome_population.csv,pallets_flask_outcome_population.csv,loaded,300,2,"['pr_number', 'expected_outcome']",['pr_number'],True,0.0,6028
C:\Users\sabih\OneDrive\Desktop\Courseworks\AI GitHub PR Intelligence\data\raw\pallets_flask_time_matched_600_pr_population.csv,pallets_flask_time_matched_600_pr_population.csv,loaded,600,8,"['repository', 'pr_number', 'expected_outcome', 'period', 'period_start_date', 'period_end_date', 'created_at', 'html_url']",['pr_number'],True,0.0,79900
