pr_number,was_merged,split,draft,additions,deletions,total_changes,changed_files,commit_count,title_length,body_length,body_word_count,label_count,requested_reviewer_count,file_records_returned,test_files_changed,documentation_files_changed,configuration_files_changed,security_sensitive_files_changed,files_added,files_modified,files_removed,files_renamed,has_test_changes,has_documentation_changes,has_configuration_changes,has_security_sensitive_changes,commit_count_iqr_outlier,configuration_files_changed_iqr_outlier,test_files_changed_iqr_outlier,deletions_iqr_outlier,files_modified_iqr_outlier,additions_iqr_outlier,total_changes_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,files_added_iqr_outlier,changed_files_iqr_outlier,documentation_files_changed_iqr_outlier,security_sensitive_files_changed_iqr_outlier,files_removed_iqr_outlier,files_renamed_iqr_outlier,title_length_iqr_outlier,requested_reviewer_count_iqr_outlier,iqr_outlier_feature_count,has_any_iqr_outlier,log1p_body_length,log1p_body_word_count,log1p_additions,log1p_deletions,log1p_total_changes,log1p_changed_files,log1p_commit_count,has_description,has_detailed_description,short_title,very_long_description,change_density_per_file,deletion_ratio,has_zero_code_change,has_multiple_commits,created_day_of_week,created_hour_utc,created_on_weekend
4374,False,train,0.0,10.0,4.0,14.0,1.0,2.0,23.0,161.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.087596335232384,3.295836866004329,2.3978952727983707,1.6094379124341005,2.70805020110221,0.6931471805599453,1.0986122886681098,1.0,0.0,0.0,0.0,14.0,0.2857142857142857,0.0,1.0,3.0,3.0,0.0
4382,True,train,0.0,13.0,6.0,19.0,1.0,1.0,57.0,117.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.770684624465665,3.044522437723423,2.6390573296152584,1.9459101490553128,2.995732273553991,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,19.0,0.3157894736842105,0.0,0.0,6.0,4.0,1.0
4394,False,train,0.0,1.0,1.0,2.0,1.0,1.0,45.0,134.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90527477843843,2.70805020110221,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,16.0,0.0
4397,True,train,0.0,0.0,12.0,12.0,1.0,1.0,34.0,548.0,65.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.3080984415095305,4.189654742026425,0.0,2.5649493574615367,2.5649493574615367,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,5.0,0.0
4399,False,train,0.0,25.0,25.0,50.0,2.0,1.0,60.0,2341.0,306.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.758760544157663,5.726847747587197,3.258096538021482,3.258096538021482,3.9318256327243257,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,1.0,25.0,0.5,0.0,0.0,5.0,16.0,1.0
4401,False,train,0.0,25.0,25.0,50.0,2.0,1.0,59.0,2062.0,262.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.631916513071252,5.572154032177765,3.258096538021482,3.258096538021482,3.9318256327243257,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,0.0,25.0,0.5,0.0,0.0,5.0,16.0,1.0
4405,False,train,0.0,2.0,2.0,4.0,1.0,1.0,37.0,310.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.739792912179234,2.772588722239781,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,21.0,0.0
4412,True,train,0.0,155.0,0.0,155.0,9.0,1.0,28.0,107.0,8.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.68213122712422,2.19722457733622,5.049856007249537,0.0,5.049856007249537,2.302585092994046,0.6931471805599453,1.0,0.0,0.0,0.0,17.22222222222222,0.0,0.0,0.0,1.0,13.0,0.0
4415,False,train,0.0,2.0,2.0,4.0,1.0,4.0,34.0,1163.0,199.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.059617628291383,5.298317366548036,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.6931471805599453,1.6094379124341005,1.0,1.0,0.0,0.0,4.0,0.5,0.0,1.0,2.0,10.0,0.0
4432,True,train,0.0,2.0,1.0,3.0,1.0,1.0,45.0,587.0,103.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.376726947898627,4.6443908991413725,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,3.0,10.0,0.0
4435,False,train,0.0,25.0,25.0,50.0,2.0,1.0,59.0,2062.0,262.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.631916513071252,5.572154032177765,3.258096538021482,3.258096538021482,3.9318256327243257,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,0.0,25.0,0.5,0.0,0.0,1.0,16.0,0.0
4437,False,train,0.0,25.0,25.0,50.0,2.0,1.0,60.0,2064.0,262.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.632885505395133,5.572154032177765,3.258096538021482,3.258096538021482,3.9318256327243257,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,0.0,25.0,0.5,0.0,0.0,1.0,16.0,0.0
4439,False,train,0.0,25.0,25.0,50.0,2.0,1.0,49.0,4530.0,407.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.418697944667139,6.0112671744041615,3.258096538021482,3.258096538021482,3.9318256327243257,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,1.0,25.0,0.5,0.0,0.0,1.0,16.0,0.0
4445,True,train,0.0,33.0,30.0,63.0,2.0,1.0,48.0,633.0,113.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.452048954437226,4.736198448394496,3.5263605246161616,3.4339872044851463,4.158883083359672,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,0.0,31.5,0.4761904761904761,0.0,0.0,2.0,19.0,0.0
4461,True,train,0.0,11.0,0.0,11.0,2.0,1.0,36.0,384.0,59.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.953243334287785,4.0943445622221,2.4849066497880004,0.0,2.4849066497880004,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,0.0,5.5,0.0,0.0,0.0,2.0,3.0,0.0
4463,False,train,0.0,22.0,9.0,31.0,1.0,1.0,43.0,656.0,110.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48768401848461,4.709530201312334,3.1354942159291497,2.302585092994046,3.4657359027997265,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,31.0,0.2903225806451613,0.0,0.0,2.0,17.0,0.0
4469,True,train,0.0,3.0,3.0,6.0,1.0,1.0,48.0,145.0,26.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983606621708336,3.295836866004329,1.3862943611198906,1.3862943611198906,1.9459101490553128,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,6.0,13.0,1.0
4479,True,train,0.0,190.0,30.0,220.0,4.0,3.0,54.0,819.0,138.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.709304340258298,4.934473933130692,5.25227342804663,3.4339872044851463,5.3981627015177525,1.6094379124341005,1.3862943611198906,1.0,1.0,0.0,0.0,55.0,0.1363636363636363,0.0,1.0,1.0,21.0,0.0
4491,True,train,0.0,1.0,1.0,2.0,1.0,1.0,30.0,28.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,2.079441541679836,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,9.0,0.0
4497,True,train,0.0,2.0,0.0,2.0,1.0,1.0,45.0,27.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.6094379124341005,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0
4506,False,train,0.0,3.0,3.0,6.0,1.0,1.0,19.0,262.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.572154032177765,2.995732273553991,1.3862943611198906,1.3862943611198906,1.9459101490553128,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,1.0,18.0,0.0
4511,True,train,0.0,1.0,1.0,2.0,1.0,1.0,21.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,2.0,21.0,0.0
4513,False,train,0.0,18.0,4.0,22.0,3.0,2.0,39.0,122.0,15.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.812184355372417,2.772588722239781,2.9444389791664403,1.6094379124341005,3.1354942159291497,1.3862943611198906,1.0986122886681098,1.0,0.0,0.0,0.0,7.333333333333333,0.1818181818181818,0.0,1.0,4.0,11.0,0.0
4515,True,train,0.0,1.0,1.0,2.0,1.0,1.0,33.0,8683.0,653.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.069237530998182,6.483107351457199,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,4.0,16.0,0.0
4522,False,train,0.0,2.0,0.0,2.0,2.0,2.0,4.0,999.0,174.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.907755278982137,5.1647859739235145,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0
4534,True,train,0.0,8.0,1.0,9.0,2.0,1.0,79.0,634.0,103.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.453624998892692,4.6443908991413725,2.19722457733622,0.6931471805599453,2.302585092994046,1.0986122886681098,0.6931471805599453,1.0,1.0,0.0,0.0,4.5,0.1111111111111111,0.0,0.0,1.0,16.0,0.0
4540,False,train,1.0,6.0,3.0,9.0,1.0,1.0,37.0,711.0,106.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.568077911411976,4.672828834461906,1.9459101490553128,1.3862943611198906,2.302585092994046,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,9.0,0.3333333333333333,0.0,0.0,4.0,1.0,0.0
4560,True,train,0.0,42.0,37.0,79.0,4.0,1.0,46.0,13.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.6390573296152584,1.3862943611198906,3.7612001156935615,3.6375861597263857,4.382026634673881,1.6094379124341005,0.6931471805599453,1.0,0.0,0.0,0.0,19.75,0.4683544303797468,0.0,0.0,3.0,18.0,0.0
4577,True,train,0.0,102.0,83.0,185.0,5.0,3.0,27.0,1220.0,214.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.107425474110705,5.3706380281276624,4.634728988229636,4.430816798843313,5.225746673713202,1.791759469228055,1.3862943611198906,1.0,1.0,0.0,0.0,37.0,0.4486486486486487,0.0,1.0,0.0,17.0,0.0
4591,True,train,0.0,4.0,112.0,116.0,5.0,1.0,24.0,92.0,13.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.532599493153256,2.6390573296152584,1.6094379124341005,4.727387818712341,4.762173934797756,1.791759469228055,0.6931471805599453,1.0,0.0,0.0,0.0,23.2,0.9655172413793104,0.0,0.0,1.0,6.0,0.0
4598,False,train,0.0,5.0,4.0,9.0,1.0,4.0,39.0,999.0,168.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.907755278982137,5.1298987149230735,1.791759469228055,1.6094379124341005,2.302585092994046,0.6931471805599453,1.6094379124341005,1.0,1.0,0.0,0.0,9.0,0.4444444444444444,0.0,1.0,3.0,3.0,0.0
4610,True,train,0.0,59.0,27.0,86.0,4.0,3.0,40.0,745.0,121.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.61472560020376,4.804021044733257,4.0943445622221,3.332204510175204,4.465908118654584,1.6094379124341005,1.3862943611198906,1.0,1.0,0.0,0.0,21.5,0.313953488372093,0.0,1.0,3.0,19.0,0.0
4623,False,train,0.0,322.0,4.0,326.0,3.0,2.0,10.0,279.0,40.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.634789603169249,3.713572066704308,5.777652323222656,1.6094379124341005,5.7899601708972535,1.3862943611198906,1.0986122886681098,1.0,0.0,1.0,0.0,108.66666666666669,0.0122699386503067,0.0,1.0,0.0,19.0,0.0
4624,True,train,0.0,385.0,251.0,636.0,4.0,3.0,39.0,330.0,44.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.802118375377063,3.80666248977032,5.955837369464831,5.529429087511423,6.456769655572163,1.6094379124341005,1.3862943611198906,1.0,0.0,0.0,0.0,159.0,0.3946540880503145,0.0,1.0,0.0,22.0,0.0
4631,False,train,0.0,7.0,3.0,10.0,4.0,6.0,18.0,17.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.8903717578961645,1.3862943611198906,2.079441541679836,1.3862943611198906,2.3978952727983707,1.6094379124341005,1.9459101490553128,1.0,0.0,0.0,0.0,2.5,0.3,0.0,1.0,4.0,7.0,0.0
4640,False,train,0.0,3.0,3.0,6.0,1.0,1.0,17.0,320.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.771441123130016,3.951243718581428,1.3862943611198906,1.3862943611198906,1.9459101490553128,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,6.0,0.5,0.0,0.0,1.0,15.0,0.0
4645,True,train,0.0,7.0,3.0,10.0,3.0,1.0,45.0,1396.0,225.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.242082359256962,5.420534999272286,2.079441541679836,1.3862943611198906,2.3978952727983707,1.3862943611198906,0.6931471805599453,1.0,1.0,0.0,0.0,3.333333333333333,0.3,0.0,0.0,4.0,14.0,0.0
4648,False,train,0.0,32.0,5.0,37.0,2.0,2.0,70.0,2450.0,399.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.804251383528112,5.991464547107982,3.49650756146648,1.791759469228055,3.6375861597263857,1.0986122886681098,1.0986122886681098,1.0,1.0,0.0,1.0,18.5,0.1351351351351351,0.0,1.0,5.0,1.0,1.0
4657,False,train,0.0,2.0,2.0,4.0,1.0,1.0,44.0,668.0,113.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.505784060128229,4.736198448394496,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,0.0,4.0,0.5,0.0,0.0,1.0,15.0,0.0
4662,True,train,0.0,9.0,7.0,16.0,3.0,1.0,46.0,37.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6375861597263857,1.791759469228055,2.302585092994046,2.079441541679836,2.833213344056216,1.3862943611198906,0.6931471805599453,1.0,0.0,0.0,0.0,5.333333333333333,0.4375,0.0,0.0,3.0,4.0,0.0
4665,True,train,0.0,1.0,1.0,2.0,1.0,1.0,37.0,8817.0,663.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.084550365917885,6.498282149476434,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,4.0,16.0,0.0
4673,False,train,0.0,1.0,1.0,2.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,13.0,0.0
4675,True,train,0.0,2.0,0.0,2.0,2.0,1.0,48.0,136.0,21.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919980925828125,3.091042453358316,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0
4678,False,train,0.0,72.0,0.0,72.0,1.0,2.0,9.0,999.0,174.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.907755278982137,5.1647859739235145,4.290459441148391,0.0,4.290459441148391,0.6931471805599453,1.0986122886681098,1.0,1.0,1.0,0.0,72.0,0.0,0.0,1.0,2.0,20.0,0.0
4685,True,train,0.0,25.0,25.0,50.0,7.0,1.0,29.0,40.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.713572066704308,2.19722457733622,3.258096538021482,3.258096538021482,3.9318256327243257,2.079441541679836,0.6931471805599453,1.0,0.0,0.0,0.0,7.142857142857143,0.5,0.0,0.0,5.0,12.0,1.0
4694,True,train,0.0,2.0,2.0,4.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.6094379124341005,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,2.0,20.0,0.0
4698,False,train,0.0,24.0,1.0,25.0,3.0,2.0,58.0,1089.0,170.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.993932975223189,5.14166355650266,3.218875824868201,0.6931471805599453,3.258096538021482,1.3862943611198906,1.0986122886681098,1.0,1.0,0.0,0.0,8.333333333333334,0.04,0.0,1.0,5.0,16.0,1.0
