pr_number,split,merge_delay_target,additions,additions_iqr_outlier,body_length,body_length_iqr_outlier,body_word_count,body_word_count_iqr_outlier,change_density_per_file,changed_files,changed_files_iqr_outlier,commit_count,commit_count_iqr_outlier,configuration_files_changed,configuration_files_changed_iqr_outlier,created_day_of_week,created_hour_utc,created_on_weekend,deletion_ratio,deletions,deletions_iqr_outlier,documentation_files_changed,documentation_files_changed_iqr_outlier,files_added,files_added_iqr_outlier,files_modified,files_modified_iqr_outlier,files_removed,files_removed_iqr_outlier,files_renamed,files_renamed_iqr_outlier,has_any_iqr_outlier,has_configuration_changes,has_description,has_detailed_description,has_documentation_changes,has_multiple_commits,has_security_sensitive_changes,has_test_changes,iqr_outlier_feature_count,label_count,log1p_additions,log1p_body_length,log1p_body_word_count,log1p_changed_files,log1p_commit_count,log1p_deletions,log1p_total_changes,requested_reviewer_count,requested_reviewer_count_iqr_outlier,security_sensitive_files_changed,security_sensitive_files_changed_iqr_outlier,short_title,test_files_changed,test_files_changed_iqr_outlier,title_length,title_length_iqr_outlier,total_changes,total_changes_iqr_outlier,very_long_description
4591,train,0,4,False,92,False,13,False,23.2,5,False,1,False,0,False,1,6,False,0.9655172413793104,112,True,5,True,0,False,4,True,1,True,0,False,True,False,True,False,True,False,False,False,5,1,1.6094379124341005,4.532599493153256,2.6390573296152584,1.791759469228055,0.6931471805599453,4.727387818712341,4.762173934797756,0,False,0,False,False,0,False,24,False,116,True,False
4610,train,1,59,True,745,False,121,False,21.5,4,False,3,True,1,True,3,19,False,0.313953488372093,27,True,1,False,0,False,4,True,0,False,0,False,True,True,True,True,True,True,False,True,8,0,4.0943445622221,6.61472560020376,4.804021044733257,1.6094379124341005,1.3862943611198906,3.332204510175204,4.465908118654584,0,False,0,False,False,1,True,40,False,86,True,False
4624,train,0,385,True,330,False,44,False,159.0,4,False,3,True,0,False,0,22,False,0.3946540880503145,251,True,2,False,0,False,4,True,0,False,0,False,True,False,True,False,True,True,False,True,6,0,5.955837369464831,5.802118375377063,3.80666248977032,1.6094379124341005,1.3862943611198906,5.529429087511423,6.456769655572163,0,False,0,False,False,1,True,39,False,636,True,False
4645,train,0,7,False,1396,False,225,False,3.333333333333333,3,False,1,False,0,False,4,14,False,0.3,3,False,1,False,0,False,3,False,0,False,0,False,True,False,True,True,True,False,True,True,2,0,2.079441541679836,7.242082359256962,5.420534999272286,1.3862943611198906,0.6931471805599453,1.3862943611198906,2.3978952727983707,0,False,1,True,False,1,True,45,False,10,False,False
4662,train,0,9,False,37,False,5,False,5.333333333333333,3,False,1,False,0,False,3,4,False,0.4375,7,False,0,False,0,False,3,False,0,False,0,False,True,False,True,False,False,False,False,True,1,1,2.302585092994046,3.6375861597263857,1.791759469228055,1.3862943611198906,0.6931471805599453,2.079441541679836,2.833213344056216,0,False,0,False,False,1,True,46,False,16,False,False
4665,train,0,1,False,8817,True,663,True,2.0,1,False,1,False,1,True,4,16,False,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,True,False,False,False,False,3,1,0.6931471805599453,9.084550365917885,6.498282149476434,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,37,False,2,False,True
4675,train,0,2,False,136,False,21,False,1.0,2,False,1,False,0,False,2,9,False,0.0,0,False,1,False,0,False,2,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,1.0986122886681098,4.919980925828125,3.091042453358316,1.0986122886681098,0.6931471805599453,0.0,1.0986122886681098,0,False,0,False,False,0,False,48,False,2,False,False
4685,train,0,25,False,40,False,8,False,7.142857142857143,7,True,1,False,0,False,5,12,True,0.5,25,True,0,False,0,False,7,True,0,False,0,False,True,False,True,False,False,False,False,True,4,0,3.258096538021482,3.713572066704308,2.19722457733622,2.079441541679836,0.6931471805599453,3.258096538021482,3.9318256327243257,0,False,0,False,False,1,True,29,False,50,False,False
4694,train,0,2,False,0,False,0,False,2.0,2,False,1,False,0,False,2,20,False,0.5,2,False,1,False,0,False,2,False,0,False,0,False,False,False,False,False,True,False,False,False,0,0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,21,False,4,False,False
4721,train,0,4,False,550,False,25,False,8.0,1,False,1,False,1,True,0,23,False,0.5,4,False,0,False,0,False,1,False,0,False,0,False,True,True,True,False,False,False,False,False,1,0,1.6094379124341005,6.311734809152915,3.258096538021482,0.6931471805599453,0.6931471805599453,1.6094379124341005,2.19722457733622,0,False,0,False,False,0,False,37,False,8,False,False
4748,train,0,43,False,436,False,73,False,72.4,10,True,5,True,0,False,4,18,False,0.9406077348066298,681,True,10,True,0,False,5,True,5,True,0,False,True,False,True,True,True,True,False,False,7,1,3.784189633918261,6.07993319509559,4.30406509320417,2.3978952727983707,1.791759469228055,6.525029657843462,6.586171654854675,0,False,0,False,False,0,False,27,False,724,True,False
4758,train,0,1,False,12,False,3,False,2.0,1,False,1,False,0,False,1,8,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,0.6931471805599453,2.5649493574615367,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,40,False,2,False,False
4783,train,0,0,False,291,False,24,False,1.0,1,False,1,False,0,False,0,16,False,1.0,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,0.0,5.676753802268282,3.218875824868201,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,False,0,False,False,0,False,31,False,1,False,False
4821,train,0,1,False,19,False,3,False,2.0,1,False,1,False,0,False,6,11,True,0.5,1,False,0,False,0,False,1,False,0,False,0,False,False,False,True,False,False,False,False,False,0,0,0.6931471805599453,2.995732273553991,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,37,False,2,False,False
4833,train,1,2,False,318,False,15,False,4.0,1,False,1,False,1,True,0,23,False,0.5,2,False,0,False,0,False,1,False,0,False,0,False,True,True,True,False,False,False,False,False,2,0,1.0986122886681098,5.765191102784844,2.772588722239781,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,37,False,4,False,False
4835,train,0,1,False,99,False,16,False,2.0,1,False,1,False,0,False,2,1,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,0.6931471805599453,4.605170185988092,2.833213344056216,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,22,False,2,False,False
4847,train,1,45,False,116,False,21,False,90.0,1,False,1,False,0,False,5,22,True,0.5,45,True,1,False,0,False,1,False,0,False,0,False,True,False,True,False,True,False,False,False,3,0,3.828641396489095,4.762173934797756,3.091042453358316,0.6931471805599453,0.6931471805599453,3.828641396489095,4.51085950651685,0,False,0,False,False,0,False,49,False,90,True,False
4862,train,0,1,False,194,False,10,False,2.0,1,False,1,False,1,True,0,23,False,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,False,False,False,False,False,1,0,0.6931471805599453,5.272999558563747,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,37,False,2,False,False
4882,train,0,1,False,503,False,91,False,2.0,1,False,1,False,0,False,6,9,True,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,True,True,False,False,False,0,0,0.6931471805599453,6.222576268071369,4.5217885770490405,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,27,False,2,False,False
4899,train,1,1,False,174,False,10,False,2.0,1,False,1,False,1,True,1,0,False,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,False,False,False,False,False,1,0,0.6931471805599453,5.1647859739235145,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,37,False,2,False,False
4913,train,0,1,False,63,False,11,False,2.0,1,False,1,False,0,False,2,3,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,0.6931471805599453,4.158883083359672,2.4849066497880004,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,45,False,2,False,False
4921,train,1,5,False,1076,False,180,False,2.0,4,False,1,False,0,False,3,17,False,0.375,3,False,1,False,0,False,4,True,0,False,0,False,True,False,True,True,True,False,False,False,1,1,1.791759469228055,6.981934677156389,5.198497031265826,1.6094379124341005,0.6931471805599453,1.3862943611198906,2.19722457733622,0,False,0,False,False,0,False,38,False,8,False,False
4926,train,0,2,False,15,False,2,False,4.0,1,False,1,False,0,False,5,17,True,0.5,2,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,1.0986122886681098,2.772588722239781,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,45,False,4,False,False
4933,train,0,1,False,6305,True,468,True,2.0,1,False,1,False,1,True,6,16,True,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,0.6931471805599453,8.749256840105007,6.150602768446279,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,37,False,2,False,True
4943,train,0,30,False,48,False,10,False,17.0,4,False,1,False,2,True,0,18,False,0.5588235294117647,38,True,0,False,0,False,2,False,2,True,0,False,True,True,True,False,False,False,False,False,3,0,3.4339872044851463,3.8918202981106265,2.3978952727983707,1.6094379124341005,0.6931471805599453,3.6635616461296463,4.23410650459726,0,False,0,False,False,0,False,29,False,68,False,False
4958,train,0,2,False,3877,True,350,True,2.0,2,False,1,False,2,True,2,16,False,0.5,2,False,0,False,0,False,2,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.0986122886681098,8.263074835802596,5.860786223465865,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,45,False,4,False,True
4966,train,0,2,False,68,False,8,False,2.0,1,False,1,False,0,False,3,2,False,0.0,0,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,1.0986122886681098,4.23410650459726,2.19722457733622,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0,False,0,False,False,0,False,27,False,2,False,False
4972,train,0,3,False,11,False,2,False,5.0,1,False,1,False,0,False,4,18,False,0.4,2,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,1.3862943611198906,2.4849066497880004,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.791759469228055,0,False,0,False,False,0,False,44,False,5,False,False
4995,train,0,81,True,688,False,76,False,64.1875,16,True,1,False,0,False,3,16,False,0.9211295034079844,946,True,3,True,0,False,16,True,0,False,0,False,True,False,True,True,True,False,False,True,7,0,4.406719247264253,6.535241271013659,4.343805421853684,2.833213344056216,0.6931471805599453,6.853299093186078,6.93537044601511,0,False,0,False,False,5,True,33,False,1027,True,False
5005,train,0,1,False,9455,True,655,True,2.0,1,False,1,False,1,True,2,16,False,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,0.6931471805599453,9.15440473964588,6.486160788944089,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,61,False,2,False,True
5024,train,0,0,False,0,False,0,False,1.0,1,False,1,False,0,False,5,15,True,1.0,1,False,1,False,0,False,1,False,0,False,0,False,False,False,False,False,True,False,False,False,0,1,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,False,0,False,False,0,False,18,False,1,False,False
5037,train,1,1,False,35,False,5,False,2.0,1,False,1,False,0,False,4,19,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,0.6931471805599453,3.58351893845611,1.791759469228055,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,39,False,2,False,False
5038,train,0,2,False,8925,True,659,True,4.0,1,False,1,False,1,True,5,16,True,0.5,2,False,0,False,0,False,1,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.0986122886681098,9.096723645189217,6.492239835020471,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,52,False,4,False,True
5053,train,0,49,False,0,False,0,False,27.25,4,False,1,False,0,False,2,17,False,0.5504587155963303,60,True,0,False,0,False,4,True,0,False,0,False,True,False,False,False,False,False,False,True,4,0,3.912023005428146,0.0,0.0,1.6094379124341005,0.6931471805599453,4.110873864173311,4.700480365792417,0,False,0,False,False,3,True,44,False,109,True,False
5066,train,0,20,False,11,False,2,False,28.0,1,False,1,False,0,False,5,18,True,0.2857142857142857,8,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,3.044522437723423,2.4849066497880004,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.19722457733622,3.367295829986474,0,False,0,False,False,0,False,27,False,28,False,False
5077,train,0,1,False,155,False,6,False,2.0,1,False,1,False,0,False,0,18,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,0.6931471805599453,5.049856007249537,1.9459101490553128,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,50,False,2,False,False
5101,train,0,10,False,302,False,41,False,10.0,3,False,1,False,1,True,0,15,False,0.6666666666666666,20,True,1,False,0,False,3,False,0,False,0,False,True,True,True,False,True,False,False,False,2,0,2.3978952727983707,5.713732805509369,3.737669618283368,1.3862943611198906,0.6931471805599453,3.044522437723423,3.4339872044851463,0,False,0,False,False,0,False,26,False,30,False,False
5108,train,0,16,False,11,False,2,False,9.5,2,False,1,False,0,False,1,14,False,0.1578947368421052,3,False,1,False,0,False,2,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,2.833213344056216,2.4849066497880004,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,2.995732273553991,0,False,0,False,False,0,False,28,False,19,False,False
5127,train,1,1820,True,840,False,147,False,258.2307692307692,13,True,8,True,0,False,0,19,False,0.4578492701817098,1537,True,2,False,3,True,9,True,0,False,1,True,True,False,True,True,True,True,False,False,9,0,7.507141079727608,6.734591659972948,4.997212273764115,2.6390573296152584,2.19722457733622,7.338238150065589,8.119100837637486,0,False,0,False,False,0,False,52,False,3357,True,False
5150,train,0,2,False,6276,True,442,True,2.0,2,False,1,False,2,True,3,16,False,0.5,2,False,0,False,0,False,2,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.0986122886681098,8.744647438317532,6.093569770045136,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,45,False,4,False,True
5180,train,0,1,False,0,False,0,False,2.0,1,False,1,False,0,False,4,0,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,False,False,True,False,False,False,0,1,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,29,False,2,False,False
5182,train,0,1,False,618,False,100,False,1.0,1,False,1,False,0,False,5,14,True,0.0,0,False,1,False,0,False,1,False,0,False,0,False,False,False,True,True,True,False,False,False,0,0,0.6931471805599453,6.428105272684596,4.61512051684126,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0,False,0,False,False,0,False,44,False,1,False,False
5184,train,0,1,False,6444,True,480,True,2.0,1,False,1,False,1,True,5,16,True,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,0.6931471805599453,8.771059915373288,6.175867270105761,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,45,False,2,False,True
5187,train,0,1,False,174,False,10,False,2.0,1,False,1,False,1,True,1,6,False,0.5,1,False,0,False,0,False,1,False,0,False,0,False,True,True,True,False,False,False,False,False,1,0,0.6931471805599453,5.1647859739235145,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,37,False,2,False,False
5212,train,0,2,False,5708,True,426,True,2.0,2,False,1,False,2,True,1,16,False,0.5,2,False,0,False,0,False,2,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.0986122886681098,8.64979915596426,6.056784013228625,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,45,False,4,False,True
5217,train,1,29,False,13,False,3,False,55.0,1,False,2,True,0,False,5,11,True,0.4727272727272727,26,True,1,False,0,False,1,False,0,False,0,False,True,False,True,False,True,True,False,False,2,1,3.4011973816621555,2.6390573296152584,1.3862943611198906,0.6931471805599453,1.0986122886681098,3.295836866004329,4.02535169073515,0,False,0,False,False,0,False,31,False,55,False,False
5232,train,0,2,False,0,False,0,False,2.0,2,False,1,False,0,False,0,17,False,0.5,2,False,1,False,0,False,2,False,0,False,0,False,False,False,False,False,True,False,False,False,0,0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,21,False,4,False,False
5242,train,0,23,False,12,False,2,False,8.333333333333334,3,False,1,False,1,True,1,13,False,0.08,2,False,1,False,0,False,3,False,0,False,0,False,True,True,True,False,True,False,False,False,1,0,3.1780538303479458,2.5649493574615367,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,3.258096538021482,0,False,0,False,False,0,False,33,False,25,False,False
5248,train,1,2,False,6357,True,456,True,4.0,1,False,1,False,1,True,4,16,False,0.5,2,False,0,False,0,False,1,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.0986122886681098,8.757469141470748,6.124683390894205,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,53,False,4,False,True
5264,train,1,9,False,622,False,104,False,3.0,3,False,1,False,0,False,6,15,True,0.0,0,False,1,False,0,False,3,False,0,False,0,False,True,False,True,True,True,False,False,True,1,0,2.302585092994046,6.434546518787453,4.653960350157523,1.3862943611198906,0.6931471805599453,0.0,2.302585092994046,0,False,0,False,False,1,True,36,False,9,False,False
5270,validation,1,54,True,530,False,92,False,13.2,5,False,1,False,0,False,6,16,True,0.1818181818181818,12,False,1,False,0,False,5,True,0,False,0,False,True,False,True,True,True,False,False,False,3,0,4.007333185232471,6.274762021241939,4.532599493153256,1.791759469228055,0.6931471805599453,2.5649493574615367,4.204692619390966,0,False,0,False,False,0,False,50,False,66,False,False
5287,validation,0,1,False,83,False,14,False,2.0,1,False,1,False,0,False,3,14,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,1,0.6931471805599453,4.430816798843313,2.70805020110221,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,42,False,2,False,False
5303,validation,0,1,False,0,False,0,False,2.0,1,False,1,False,0,False,4,15,False,0.5,1,False,1,False,0,False,1,False,0,False,0,False,False,False,False,False,True,False,False,False,0,0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,50,False,2,False,False
5313,validation,0,1,False,564,False,73,False,2.0,1,False,2,True,0,False,5,8,True,0.5,1,False,1,False,0,False,1,False,0,False,0,False,True,False,True,True,True,True,False,False,1,0,0.6931471805599453,6.336825731146441,4.30406509320417,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,False,0,False,False,0,False,24,False,2,False,False
5330,validation,0,6,False,24395,True,1563,True,6.0,2,False,1,False,2,True,3,17,False,0.5,6,False,0,False,0,False,2,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.9459101490553128,10.102174463416349,7.355001921105257,1.0986122886681098,0.6931471805599453,1.9459101490553128,2.5649493574615367,0,False,0,False,False,0,False,44,False,12,False,True
5336,validation,1,3,False,755,False,102,False,2.0,2,False,1,False,0,False,0,11,False,0.25,1,False,1,False,0,False,2,False,0,False,0,False,False,False,True,True,True,False,False,False,0,1,1.3862943611198906,6.628041376179533,4.634728988229636,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.6094379124341005,0,False,0,False,False,0,False,33,False,4,False,False
5344,validation,1,4,False,517,False,90,False,2.5,2,False,1,False,0,False,4,22,False,0.2,1,False,1,False,0,False,2,False,0,False,0,False,True,False,True,True,True,False,False,False,1,1,1.6094379124341005,6.249975242259483,4.51085950651685,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.791759469228055,0,False,0,False,False,0,False,42,False,5,False,False
5352,validation,1,3,False,11909,True,823,True,3.0,2,False,1,False,2,True,4,15,False,0.5,3,False,0,False,0,False,2,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.3862943611198906,9.385133662349348,6.714170529909472,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.9459101490553128,0,False,0,False,False,0,False,44,False,6,False,True
5355,validation,1,2,False,232,False,25,False,4.0,1,False,1,False,0,False,1,18,False,0.5,2,False,1,False,0,False,1,False,0,False,0,False,True,False,True,False,True,False,False,False,1,1,1.0986122886681098,5.4510384535657,3.258096538021482,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,52,False,4,False,False
5374,validation,0,5,False,19606,True,1364,True,3.333333333333333,3,False,1,False,0,False,0,15,False,0.5,5,False,0,False,0,False,3,False,0,False,0,False,True,False,True,True,False,False,False,False,2,2,1.791759469228055,9.88364192431542,7.21890970761906,1.3862943611198906,0.6931471805599453,1.791759469228055,2.3978952727983707,0,False,0,False,False,0,False,66,False,10,False,True
5377,validation,1,2,False,188,False,10,False,2.0,2,False,2,True,1,True,0,20,False,0.5,2,False,0,False,0,False,2,False,0,False,0,False,True,True,True,False,False,True,False,False,3,0,1.0986122886681098,5.241747015059643,2.3978952727983707,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,37,False,4,False,False
5382,validation,0,16,False,94,False,13,False,8.5,2,False,1,False,0,False,0,15,False,0.0588235294117647,1,False,1,False,0,False,2,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,2.833213344056216,4.553876891600541,2.6390573296152584,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.8903717578961645,0,False,0,False,False,0,False,27,False,17,False,False
5386,validation,0,2,False,0,False,0,False,2.0,2,False,1,False,1,True,3,19,False,0.5,2,False,1,False,0,False,2,False,0,False,0,False,True,True,False,False,True,False,False,False,1,0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,21,False,4,False,False
5389,validation,1,4,False,965,False,155,False,2.5,2,False,1,False,0,False,1,16,False,0.2,1,False,1,False,0,False,2,False,0,False,0,False,True,False,True,True,True,False,False,False,1,0,1.6094379124341005,6.873163834212518,5.049856007249537,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.791759469228055,0,False,0,False,False,0,False,25,False,5,False,False
5393,validation,1,10,False,1434,False,231,False,3.6666666666666665,3,False,1,False,0,False,4,2,False,0.0909090909090909,1,False,1,False,0,False,3,False,0,False,0,False,True,False,True,True,True,False,False,True,2,0,2.3978952727983707,7.268920128193722,5.44673737166631,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.4849066497880004,0,False,0,False,False,1,True,36,False,11,False,False
5401,validation,0,12,False,30481,True,2167,True,6.0,4,False,1,False,0,False,3,15,False,0.5,12,False,0,False,0,False,4,True,0,False,0,False,True,False,True,True,False,False,False,False,3,2,2.5649493574615367,10.324891624445796,7.681560362559537,1.6094379124341005,0.6931471805599453,2.5649493574615367,3.218875824868201,0,False,0,False,False,0,False,66,False,24,False,True
5403,validation,0,2,False,0,False,0,False,2.0,2,False,1,False,1,True,5,21,True,0.5,2,False,1,False,0,False,2,False,0,False,0,False,True,True,False,False,True,False,False,False,1,0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.6094379124341005,0,False,0,False,False,0,False,21,False,4,False,False
5423,validation,1,5,False,146,False,26,False,8.0,1,False,1,False,1,True,1,0,False,0.375,3,False,0,False,0,False,1,False,0,False,0,False,True,True,True,False,False,False,False,False,2,0,1.791759469228055,4.990432586778736,3.295836866004329,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.19722457733622,0,False,0,False,False,0,False,61,False,8,False,False
5457,validation,0,377,True,78,False,12,False,19.82857142857143,35,True,20,True,9,True,6,0,True,0.4567723342939481,317,True,9,True,1,True,30,True,2,True,2,True,True,True,True,False,True,True,True,True,13,0,5.934894195619588,4.3694478524670215,2.5649493574615367,3.58351893845611,3.044522437723423,5.762051382780177,6.543911845564792,0,False,2,True,False,2,True,20,False,694,True,False
5460,validation,0,13,False,380,False,65,False,7.0,2,False,1,False,0,False,6,18,True,0.0714285714285714,1,False,1,False,0,False,2,False,0,False,0,False,True,False,True,True,True,False,True,False,1,0,2.6390573296152584,5.942799375126701,4.189654742026425,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.70805020110221,0,False,1,True,False,0,False,33,False,14,False,False
5464,validation,1,6,False,166,False,24,False,6.0,1,False,1,False,0,False,0,16,False,0.0,0,False,1,False,0,False,1,False,0,False,0,False,True,False,True,False,True,False,False,False,1,0,1.9459101490553128,5.117993812416755,3.218875824868201,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553128,0,False,0,False,False,0,False,44,False,6,False,False
5470,validation,0,7,False,23755,True,1334,True,7.0,2,False,1,False,2,True,1,23,False,0.5,7,False,0,False,0,False,2,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,2.079441541679836,10.075590409135753,7.19668657083435,1.0986122886681098,0.6931471805599453,2.079441541679836,2.70805020110221,0,False,0,False,False,0,False,63,False,14,False,True
5476,validation,0,16,False,25534,True,1849,True,6.4,5,False,2,True,0,False,0,17,False,0.5,16,False,0,False,0,False,5,True,0,False,0,False,True,False,True,True,False,True,False,False,4,2,2.833213344056216,10.147805339081744,7.52294091807237,1.791759469228055,1.0986122886681098,2.833213344056216,3.49650756146648,0,False,0,False,False,0,False,68,False,32,False,True
5481,validation,0,2,False,0,False,0,False,1.5,2,False,1,False,2,True,5,15,True,0.3333333333333333,1,False,0,False,0,False,2,False,0,False,0,False,True,True,False,False,False,False,False,False,1,0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,False,0,False,False,0,False,21,False,3,False,False
5487,validation,1,4,False,195,False,29,False,8.0,1,False,1,False,0,False,1,23,False,0.5,4,False,1,False,0,False,1,False,0,False,0,False,False,False,True,False,True,False,False,False,0,0,1.6094379124341005,5.278114659230517,3.4011973816621555,0.6931471805599453,0.6931471805599453,1.6094379124341005,2.19722457733622,0,False,0,False,False,0,False,41,False,8,False,False
5493,validation,0,3,False,12044,True,827,True,3.0,2,False,1,False,2,True,5,15,True,0.5,3,False,0,False,0,False,2,False,0,False,0,False,True,True,True,True,False,False,False,False,3,2,1.3862943611198906,9.396404915048972,6.71901315438526,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.9459101490553128,0,False,0,False,False,0,False,69,False,6,False,True
5499,validation,1,34,False,904,False,120,False,6.8,5,False,1,False,0,False,0,2,False,0.0,0,False,2,False,0,False,5,True,0,False,0,False,True,False,True,True,True,False,True,True,4,0,3.555348061489413,6.807934943699926,4.795790545596741,1.791759469228055,0.6931471805599453,0.0,3.555348061489413,0,False,1,True,False,1,True,37,False,34,False,False
