pr_number,split,merge_delay_target,additions_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,changed_files_iqr_outlier,commit_count_iqr_outlier,configuration_files_changed_iqr_outlier,created_on_weekend,deletions_iqr_outlier,documentation_files_changed_iqr_outlier,files_added_iqr_outlier,files_modified_iqr_outlier,files_removed_iqr_outlier,files_renamed,files_renamed_iqr_outlier,has_any_iqr_outlier,has_configuration_changes,has_description,has_detailed_description,has_documentation_changes,has_multiple_commits,has_security_sensitive_changes,has_test_changes,requested_reviewer_count,requested_reviewer_count_iqr_outlier,security_sensitive_files_changed_iqr_outlier,short_title,test_files_changed_iqr_outlier,title_length_iqr_outlier,total_changes_iqr_outlier,very_long_description,additions,body_length,body_word_count,change_density_per_file,changed_files,commit_count,configuration_files_changed,created_day_of_week,created_hour_utc,deletion_ratio,deletions,documentation_files_changed,files_added,files_modified,files_removed,iqr_outlier_feature_count,label_count,log1p_additions,log1p_body_length,log1p_body_word_count,log1p_changed_files,log1p_commit_count,log1p_deletions,log1p_total_changes,security_sensitive_files_changed,test_files_changed,title_length,total_changes
3308,train,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.25875433696309597,-0.15581410276486468,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,1.689663230369019,-0.0820233106964727,0.30050004083973125,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,-0.941362508405494,-0.8458145240015983,0.5132347001425801,0.588914822708209,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,2.580292713450646,-0.20039024911350126
3321,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18368033084007396,-0.4752523467294792,-0.5402071625311313,-0.3371457845215616,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,0.07909390674302706,-0.8609153081165924,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,-0.941362508405494,-0.4195603401344113,-0.3042804116859663,-0.451270741700767,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,-0.3281965754395405,-0.1974791387856506
3336,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.30921627908909505,-0.2142029219698672,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.6957436830931255,-2.0154299199704697,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,-0.941362508405494,-0.8458145240015983,0.4203990975951541,0.5146223854669699,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.6917577365508139,-0.20039024911350126
3344,train,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18368033084007396,-0.3136927416970466,-0.1752770424998655,-0.3371457845215616,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,1.3680316462590252,-0.8609153081165924,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,0.7561764411781836,-0.4195603401344113,0.41106431385679676,0.5652858595946921,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,-1.055318897662087,-0.1974791387856506
3369,train,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.007446499898921936,0.18319460778557362,0.5302545228939151,0.37282259721816857,-0.07421271423080496,-0.33462683191989634,-0.34528453656689306,1.689663230369019,-0.4042577455754722,-1.7245318496482178,-0.19088254459759754,-0.12306743594844094,-0.11204874765929806,-0.015442263440975964,-0.08794999545015139,1.18891790522901,-0.941362508405494,1.3747367687587408,0.933671550825772,1.082870737740006,0.3689847723091936,-0.37894499455701275,0.0025869730744149306,1.0444050411317474,1.5176391928918116,0.13476739007721963,3.670976196784466,-0.08976805665517648
3376,train,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.014396566471249024,-0.4626368611979794,-0.486684078259879,-0.03594707711682755,1.1131907134620742,-0.33462683191989634,0.6412427107670872,-0.795135637820715,-0.0820233106964727,1.113490785109158,0.19443936219879498,3.909354933426007,1.4530766164705797,0.5507740627281437,0.943996617831625,2.8010099801158033,0.7561764411781836,1.3043795744499769,-0.17667649885061493,-0.12536638748128673,2.4364098320855465,-0.37894499455701275,1.9071293506648619,1.5919379826663025,-0.13523517560422083,-0.19466400788931726,-0.9826066654398325,0.08780967334371327
3381,train,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18641071413634533,-0.3100301813814499,-0.22393439183736763,-0.3371457845215616,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,1.1927034567310724,1.3680316462590252,0.30050004083973125,-0.19977458860059122,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,0.7561764411781836,-0.596471810663793,0.4187174249341987,0.5011643465416833,-0.664727757578983,-0.37894499455701275,-0.42040963626434275,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,-0.47362103988404985,-0.1974791387856506
3382,train,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18641071413634533,-0.4728106398524147,-0.5450728974648815,-0.3371457845215616,-0.2721132855129515,2.732785794012486,-0.34528453656689306,1.689663230369019,0.5624455590615264,0.30050004083973125,-0.19977458860059122,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,-0.941362508405494,-0.596471810663793,-0.2763238600475654,-0.493818575076557,-0.664727757578983,2.997236206546565,-0.42040963626434275,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,1.1987603012278074,-0.1974791387856506
3395,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.49844856206159166,-0.579133042001133,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,1.0457972113800256,0.30050004083973125,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,-0.941362508405494,-0.8458145240015983,-0.7548977500848328,-0.9591863649141107,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-1.2734555943288512,-0.20039024911350126
3401,train,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0990384486556615,-0.3637477326768683,-0.4282952590548765,0.07431316398669113,0.024737571410268316,0.6878440433908977,2.6142972054350477,0.6957436830931255,1.5291488636985249,0.26583092594551255,-0.10789013390298992,-0.12306743594844094,-0.11204874765929806,0.12611181810130395,-0.08794999545015139,1.18891790522901,-0.941362508405494,0.914309638342914,0.2892282024595189,0.09016432557062297,0.7017658777172902,1.11503898681346,1.0611361319873462,0.9564931177718384,-0.13523517560422083,-0.19466400788931726,-0.6190455043285592,-0.10577916345835507
3408,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.30962323023527244,-0.2969204158436208,-0.4339596547587975,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,-0.7264921804544717,-2.0223306570729163,-0.20570261793592035,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,0.7561764411781836,-0.8458145240015983,0.4195591140404441,0.3876360127685561,-0.664727757578983,-0.37894499455701275,-1.0908433999984704,-1.1110594475726732,-0.13523517560422083,-0.19466400788931726,0.18078905011624216,-0.20184580427742657
3412,train,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8456741718542325,0.006577810344576748,0.41347688448391,0.5341790476135618,0.9152901421799278,3.75525666932328,1.6277699581010674,0.6957436830931255,-0.4042577455754722,-1.7571936543335076,-0.1375302805796355,0.7410230717746551,0.6705139344056408,1.1169903888972632,-0.08794999545015139,3.607056017559199,0.7561764411781836,2.3824842768013847,0.8118151664492795,1.025087481883307,2.2372702011952077,3.669021472064484,0.8485801917519306,2.001249239722393,-0.13523517560422083,0.13476739007721963,-1.4188800587733605,0.38328737162055443
3425,train,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.4390336947196895,-0.5012812830611296,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,1.3680316462590252,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,0.7561764411781836,-0.8458145240015983,-0.009781028757368353,-0.19634688787862392,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,0.39892574678300613,-0.20039024911350126
3434,train,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004716116602650566,-0.3845022411319163,-0.3455777651811229,0.4454329998960955,0.024737571410268316,0.6878440433908977,-0.34528453656689306,-1.2920954114586618,1.0457972113800256,-0.336736699295597,-0.08417801656167347,0.45299290253362307,-0.11204874765929806,0.12611181810130395,-0.08794999545015139,1.5919409239507083,2.453715390761861,1.3663699077576874,0.22590319163985967,0.2957589709412279,0.7017658777172902,1.11503898681346,1.190088586315254,1.25943584418159,-0.13523517560422083,-0.19466400788931726,-0.7644699687730685,-0.038823625917790074
3437,train,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18641071413634533,-0.45734649629767304,-0.4720868734586284,-0.2726032043634043,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.6957436830931255,0.4013283416220266,1.0747769401439469,-0.1938465592652621,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,-0.941362508405494,-0.596471810663793,-0.13300122071396886,-0.06275714897273735,-0.664727757578983,-0.37894499455701275,-0.10867568873271452,-0.37654768361650864,-0.13523517560422083,-0.19466400788931726,-1.2007433621065966,-0.19456802845779994
3456,train,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15091573128481753,-0.27666018739490206,-0.15581410276486468,-0.30487449444248294,-0.07421271423080496,0.6878440433908977,-0.34528453656689306,0.19878390945517868,-2.0154299199704697,-2.0223306570729163,-0.20570261793592035,-0.12306743594844094,-0.11204874765929806,-0.015442263440975964,-0.08794999545015139,0.38287186778561344,-0.941362508405494,0.43294802759996287,0.48261777483637325,0.588914822708209,0.3689847723091936,1.11503898681346,-1.0908433999984704,0.10814507334115717,-0.13523517560422083,0.13476739007721963,1.7077459267835902,-0.18146803198247202
3460,train,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.30392591418878867,-0.2190686569036174,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.6957436830931255,-1.0487266153334713,0.30050004083973125,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,0.7561764411781836,-0.8458145240015983,0.43116676123379394,0.5079359558725253,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,0.8351991401165342,-0.20039024911350126
3473,train,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1700284143587171,-0.42967381835760904,-0.5061470179948798,-0.07897546388893242,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,0.24021112418252683,-0.47377685846448464,-0.1938465592652621,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,0.7561764411781836,0.07912508654119967,0.04140578886030654,-0.22228198972357033,-0.664727757578983,-0.37894499455701275,-0.10867568873271452,-0.013596676635043348,-0.13523517560422083,-0.19466400788931726,-0.18277211099503118,-0.185834697474248
3479,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.3340402990059172,-0.26772600624111953,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,1.0457972113800256,0.30050004083973125,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,0.7561764411781836,-0.8458145240015983,0.36576473039859153,0.4359933481648487,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,0.39892574678300613,-0.20039024911350126
3492,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.161837264469903,-0.4679272260982858,-0.5158784878623802,-0.2726032043634043,-0.07421271423080496,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,-2.17654713740997,-0.2156845586964126,-0.18495451526226844,-0.12306743594844094,-0.11204874765929806,-0.015442263440975964,-0.08794999545015139,-0.4231741696577831,0.7561764411781836,0.25603655707058115,-0.2255013058473617,-0.2782878620246473,0.3689847723091936,-0.37894499455701275,0.17814642801780317,0.20890318842427175,-0.13523517560422083,0.13476739007721963,-0.25548434321728586,-0.17710136649069602
3497,train,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.49437905059981757,-0.5694015721336326,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,0.6412427107670872,-1.2920954114586618,0.8846799939405259,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,-0.941362508405494,-0.8458145240015983,-0.6320861651030696,-0.7803297885258043,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.8371822009953231,-0.20039024911350126
3517,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.293345184388176,-0.18500851236736593,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,1.3680316462590252,0.30050004083973125,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,-0.941362508405494,-0.8458145240015983,0.4518976680131656,0.5530654560220928,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-2.218714613218162,-0.20039024911350126
3524,train,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19187148072888807,-0.10818241287745346,-0.01470778968610856,-0.3694170746006402,-0.2721132855129515,-0.33462683191989634,0.6412427107670872,-1.2920954114586618,0.7235627765010261,2.6233307387523785,-0.19681057393292667,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.02015115093608484,-0.941362508405494,-1.2720687078687853,0.7077306060978749,0.7345644445320402,-0.664727757578983,-0.37894499455701275,-0.2448501813209548,-0.7046579406013964,-0.13523517560422083,-0.19466400788931726,0.03536458567173282,-0.1989346939495759
3530,train,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18641071413634533,-0.4919373437227531,-0.5694015721336326,-0.3371457845215616,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,0.19878390945517868,-0.565374963014972,0.30050004083973125,-0.19977458860059122,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,0.7561764411781836,-0.596471810663793,-0.5727663230486434,-0.7803297885258043,-0.664727757578983,-0.37894499455701275,-0.42040963626434275,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,0.39892574678300613,-0.1974791387856506
3537,train,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.5098431941545593,-0.5985959817361338,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,-1.0487266153334713,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.4231741696577831,0.7561764411781836,-0.8458145240015983,-2.1507487576923867,-1.8147058509142775,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.03734764655052185,-0.20039024911350126
3544,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1891410974326167,-0.293345184388176,-0.18500851236736593,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,0.07909390674302706,0.30050004083973125,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.8261971883794814,-0.941362508405494,-0.8458145240015983,0.4518976680131656,0.5530654560220928,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-1.1280311298843417,-0.20039024911350126
3554,train,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.4081331308861347,-0.43089467179614127,-0.4769526083923786,0.5472412364550936,7.94076042269613,5.800198419944868,6.5604061947709695,1.1927034567310724,0.7235627765010261,1.5913528850929313,5.876455480111752,7.077686795077359,-0.11204874765929806,10.601113852230018,1.4599699244725133,3.607056017559199,-0.941362508405494,2.6482833875025094,0.03507693703576494,-0.08281855410549671,4.927027432170093,4.729019975945036,3.563607367621756,3.101607391550066,3.170513561387844,8.699983737207178,-1.8551534521068884,3.636453162993658
3563,train,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.06900423239667643,-0.5049597804004303,-0.5888645118686334,0.06947247047482938,0.12368785705134158,-0.33462683191989634,-0.34528453656689306,-0.795135637820715,1.3680316462590252,0.10459865667842354,-0.09307006056466713,0.16496273329259106,-0.11204874765929806,0.26766589964358384,-0.08794999545015139,0.7858948865073117,0.7561764411781836,1.0823726857501401,-1.0874958313555239,-1.2307229502670975,0.9736678388193742,-0.37894499455701275,1.1448638175718076,1.0803864791120863,-0.13523517560422083,0.4641987880437565,0.10807681789398749,-0.08249028083554985
3579,train,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.13726381480346067,-0.16393471990375894,0.009620884982642493,-0.24033191428432563,-0.07421271423080496,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,0.8846799939405259,-1.8011086858431402,-0.20273860326825577,-0.12306743594844094,-0.11204874765929806,-0.015442263440975964,-0.08794999545015139,0.38287186778561344,-0.941362508405494,0.6001749704634016,0.6458532169677355,0.7560882003638263,0.3689847723091936,-0.37894499455701275,-0.6678467906597125,0.2948587755056079,-0.13523517560422083,0.13476739007721963,1.271472533450062,-0.17273470099892005
3616,train,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1700284143587171,-0.5098431941545593,-0.5985959817361338,-0.20806062420524699,-0.2721132855129515,-0.33462683191989634,0.6412427107670872,-1.2920954114586618,1.2069144288195255,-2.0223306570729163,-0.20570261793592035,-0.41109760518947297,0.27923259337317136,-0.4401045080678157,-0.08794999545015139,-0.02015115093608484,-0.941362508405494,0.07912508654119967,-2.1507487576923867,-1.8147058509142775,-0.664727757578983,-0.37894499455701275,-1.0908433999984704,-0.22919865697186706,-0.13523517560422083,-0.19466400788931726,-1.2007433621065966,-0.19165691812994928
3624,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18641071413634533,2.2016722928255374,2.4619512915927486,-0.40168836467971886,-0.17316299987187822,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,-0.8876093978939715,0.30050004083973125,-0.19977458860059122,-0.41109760518947297,-0.11204874765929806,-0.15699634498325588,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.596471810663793,1.4989856812557516,1.6116076863639932,-0.060044691068802135,-0.37894499455701275,-0.42040963626434275,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,-0.5463332721063046,-0.1974791387856506
3636,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18641071413634533,2.4287510323925336,2.4473540867914982,-0.40168836467971886,-0.17316299987187822,-0.33462683191989634,-0.34528453656689306,-0.29817586418276815,-0.8876093978939715,0.30050004083973125,-0.19977458860059122,-0.41109760518947297,-0.11204874765929806,-0.15699634498325588,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.596471810663793,1.5323190151839916,1.609070382530487,-0.060044691068802135,-0.37894499455701275,-0.42040963626434275,-0.57382587770278,-0.13523517560422083,-0.19466400788931726,-0.5463332721063046,-0.1974791387856506
3644,train,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1891410974326167,1.5436322894566623,2.0824239667602322,-0.40168836467971886,-0.2721132855129515,-0.33462683191989634,-0.34528453656689306,-1.2920954114586618,-0.8876093978939715,0.30050004083973125,-0.20273860326825577,-0.41109760518947297,-0.11204874765929806,-0.2985504265255358,-0.08794999545015139,-0.02015115093608484,0.7561764411781836,-0.8458145240015983,1.3837765747021042,1.541349910950659,-0.664727757578983,-0.37894499455701275,-0.6678467906597125,-0.8733298057579086,-0.13523517560422083,-0.19466400788931726,-0.6190455043285592,-0.20039024911350126
